Wall time,Step,Value
1485989047.0468884,101,0.5488163232803345
1485989048.5777307,201,0.0947994589805603
1485989050.117904,301,-0.046389102935791016
1485989051.6613867,401,-0.031760334968566895
1485989053.1851864,501,-0.017181396484375
1485989054.727978,601,0.016651451587677002
1485989056.2743857,701,0.005249202251434326
1485989057.7962532,801,0.04779791831970215
1485989059.3503518,901,0.09535336494445801
1485989060.9001515,1001,0.06399387121200562
1485989062.4463496,1101,0.07055503129959106
1485989063.9961066,1201,0.01654154062271118
1485989065.5330126,1301,0.03339952230453491
1485989067.0791903,1401,0.05071842670440674
1485989068.6087074,1501,0.055386483669281006
1485989070.1300392,1601,0.021441102027893066
1485989071.6709785,1701,0.05540674924850464
1485989073.1941433,1801,0.04915487766265869
1485989074.7405,1901,0.039354920387268066
1485989076.305247,2001,0.09670484066009521
1485989077.822032,2101,0.03150886297225952
1485989079.3630095,2201,0.05319178104400635
1485989080.895384,2301,0.02962428331375122
1485989082.443653,2401,0.15645653009414673
1485989083.9849503,2501,0.042571306228637695
1485989085.523051,2601,0.07502228021621704
1485989087.0617678,2701,0.20755064487457275
1485989088.5862324,2801,0.09977275133132935
1485989090.1082644,2901,0.12401437759399414
1485989091.6560583,3001,0.25308889150619507
1485989093.1932728,3101,0.12744182348251343
1485989094.7292008,3201,0.1964150071144104
1485989096.2728693,3301,0.13186460733413696
1485989097.8022199,3401,0.2912144064903259
1485989099.353861,3501,0.27303528785705566
1485989100.873401,3601,0.2929893136024475
1485989102.4291928,3701,0.2798185348510742
1485989103.957384,3801,0.2829856276512146
1485989105.4867525,3901,0.3136975169181824
1485989107.062688,4001,0.3116642236709595
1485989108.6020496,4101,0.33079993724823
1485989110.14158,4201,0.4330506920814514
1485989111.6695378,4301,0.33781737089157104
1485989113.1951332,4401,0.38364869356155396
1485989114.7325063,4501,0.4255916476249695
1485989116.2609773,4601,0.415680468082428
1485989117.7765076,4701,0.2788284420967102
1485989119.3214314,4801,0.3626135587692261
1485989120.8430023,4901,0.576961874961853
1485989122.394664,5001,0.42563432455062866
1485989123.9466882,5101,0.33684784173965454
1485989125.471402,5201,0.5137734413146973
1485989127.0166938,5301,0.4798203110694885
1485989128.5529313,5401,0.4535910487174988
1485989130.0771742,5501,0.48704445362091064
1485989131.6061072,5601,0.6243221759796143
1485989133.1339722,5701,0.46283674240112305
1485989134.6543014,5801,0.5009065866470337
1485989136.1637228,5901,0.4894547462463379
1485989137.7035725,6001,0.5586604475975037
1485989139.2534125,6101,0.5385260581970215
1485989140.791072,6201,0.4916931390762329
1485989142.3378916,6301,0.47663938999176025
1485989143.8752413,6401,0.4643920063972473
1485989145.4004703,6501,0.46577560901641846
1485989146.9452322,6601,0.40248364210128784
1485989148.5041027,6701,0.5165395736694336
