Wall time,Step,Value
1485993639.108709,601,0.19464927911758423
1485993639.3772001,701,0.01782435178756714
1485993640.7030978,1201,0.3084615468978882
1485993641.5145178,1501,0.06622618436813354
1485993641.7757628,1601,0.03878229856491089
1485993642.5756736,1901,-0.013860225677490234
1485993643.1077795,2101,0.10907834768295288
1485993644.1782546,2501,-5.066394805908203e-05
1485993647.4055982,3701,0.035317957401275635
1485993648.4654586,4101,0.17158764600753784
1485993648.9948742,4301,0.3917321562767029
1485993649.5365093,4501,0.5537252426147461
1485993649.8010201,4601,0.4409930109977722
1485993650.3365266,4801,0.7453216314315796
1485993651.9363127,5401,0.4615291953086853
1485993652.199748,5501,0.9680421352386475
1485993652.4676573,5601,0.6844356656074524
1485993652.725909,5701,0.41422414779663086
1485993652.9952173,5801,0.6550675630569458
1485993655.1403413,6601,0.2594226598739624
1485993655.9310029,6901,0.5019911527633667
1485993656.7242334,7201,0.467132568359375
1485993656.9871826,7301,0.07173186540603638
1485993657.249907,7401,0.41399043798446655
1485993657.5125651,7501,0.572973370552063
1485993658.8557472,8001,0.7090455889701843
1485993660.9950142,8801,0.6032863855361938
1485993661.2694986,8901,0.7127460241317749
1485993662.8955739,9501,0.3090583086013794
1485993665.04327,10301,0.5772416591644287
1485993665.8442392,10601,0.5359624624252319
1485993666.1113856,10701,0.346086323261261
1485993667.98458,11401,0.4377554655075073
1485993668.785539,11701,0.3195582628250122
1485993669.330666,11901,0.29057592153549194
1485993671.4670777,12701,0.20154112577438354
1485993672.269978,13001,0.5817357897758484
1485993672.538869,13101,0.4610064625740051
1485993674.965295,14001,0.489249587059021
1485993675.50595,14201,0.29821717739105225
1485993675.8038712,14301,0.5788324475288391
1485993676.0710764,14401,0.18022602796554565
1485993677.9675426,15101,0.4012553095817566
1485993679.3088803,15601,0.8426811099052429
1485993679.891868,15801,0.9045050144195557
1485993680.1631217,15901,0.2840456962585449
1485993681.3843408,16301,0.6670857667922974
1485993682.8235538,16801,0.8079563975334167
1485993683.100305,16901,0.5639026165008545
1485993683.9189947,17201,0.9294552803039551
1485993685.5527613,17801,0.487406849861145
1485993685.8193343,17901,0.6850814819335938
1485993686.3561442,18101,0.529621958732605
1485993687.155795,18401,0.39765864610671997
1485993687.6885874,18601,0.657231867313385
1485993687.9606705,18701,0.5714889764785767
1485993688.4964986,18901,0.48106837272644043
1485993689.0298645,19101,0.4371040463447571
1485993689.2951477,19201,0.3493848443031311
1485993691.1570122,19901,0.7056002616882324
1485993693.2889638,20701,0.502291202545166
1485993693.5623145,20801,0.6244858503341675
1485993693.826461,20901,0.4061533212661743
1485993694.9092023,21301,0.4983927607536316
1485993697.5987084,22301,0.4978208541870117
1485993697.8648398,22401,0.6479596495628357
1485993698.4003057,22601,0.32922935485839844
1485993699.4658766,23001,0.4432631731033325
1485993700.2644155,23301,0.3632426857948303
1485993700.5312767,23401,0.5496430397033691
1485993700.798793,23501,0.9589976072311401
1485993701.603918,23801,0.6175922155380249
1485993704.804453,25001,0.7363110780715942
1485993706.4102051,25601,0.6423294544219971
1485993707.2069912,25901,0.6853228211402893
1485993707.7464056,26101,0.3671485185623169
1485993708.0098085,26201,0.9497110843658447
1485993708.540829,26401,0.4544312357902527
1485993709.6104853,26801,0.6015937328338623
1485993710.6755948,27201,0.6023192405700684
1485993711.209507,27401,0.3679943084716797
1485993712.5476665,27901,0.7155792713165283
1485993716.3127487,29301,0.857674241065979
1485993717.6420321,29801,0.5753198266029358
1485993717.9072,29901,0.6563913822174072
1485993718.9897094,30301,0.6494753360748291
1485993719.2675915,30401,0.8058178424835205
1485993720.3531196,30801,0.5147066116333008
1485993720.6185555,30901,0.48086315393447876
1485993721.1496663,31101,0.17037206888198853
1485993721.9578094,31401,0.7937207221984863
1485993723.2860112,31901,0.5261709094047546
1485993723.5643017,32001,0.8821126222610474
1485993723.8313317,32101,0.7846895456314087
1485993725.1609104,32601,0.2465340495109558
1485993725.439975,32701,0.6153984069824219
1485993725.7168925,32801,0.9350637197494507
1485993726.5258782,33101,0.9051809906959534
1485993728.9495604,34001,0.5495231747627258
1485993729.4955568,34201,0.7137494087219238
1485993731.1062138,34801,0.7799311280250549
1485993732.7279024,35401,0.31901490688323975
1485993733.000868,35501,0.6503276228904724
1485993734.6264112,36101,0.3506799340248108
1485993735.4256206,36401,0.909102201461792
1485993736.4815443,36801,0.8784806132316589
1485993737.553197,37201,0.5276468992233276
1485993738.089631,37401,0.7623478174209595
1485993739.1543694,37801,0.1400204300880432
1485993739.4218905,37901,0.471077561378479
1485993739.6834729,38001,0.9673722386360168
1485993740.2113585,38201,0.472997784614563
1485993741.5383954,38701,0.7128870487213135
1485993742.881327,39201,0.9109731316566467
1485993743.1516132,39301,0.9066263437271118
1485993743.41963,39401,0.6310261487960815
1485993747.4566214,40901,0.547997772693634
1485993749.3149467,41601,0.7384859919548035
1485993750.9214177,42201,0.7585086226463318
1485993751.1888647,42301,0.8178653717041016
1485993751.7221496,42501,0.3718652129173279
1485993752.2609997,42701,0.49552690982818604
1485993753.3182843,43101,0.20328938961029053
1485993755.72116,44001,0.6851169466972351
1485993756.2583702,44201,0.590114176273346
1485993756.518063,44301,0.9062131643295288
1485993757.3189101,44601,0.916265070438385
1485993758.9449325,45201,0.8093414306640625
1485993761.109513,46001,0.48566704988479614
1485993761.3763487,46101,0.6779321432113647
1485993762.1802423,46401,0.8904540538787842
1485993762.4472792,46501,0.08987420797348022
1485993764.872073,47401,0.42575669288635254
1485993765.138901,47501,0.6494840383529663
1485993768.106163,48601,0.9285796284675598
1485993768.8981245,48901,0.5328339338302612
1485993769.1656651,49001,0.7105085849761963
1485993769.6944888,49201,0.8023074865341187
1485993770.222903,49401,0.4701032042503357
1485993773.9495187,50801,0.6257608532905579
1485993775.300676,51301,0.8113143444061279
1485993775.8419898,51501,0.9051182866096497
