Wall time,Step,Value
1485992848.645992,401,0.48353540897369385
1485992849.5538,601,0.04200047254562378
1485992850.0001314,701,0.1775747537612915
1485992850.884074,901,0.1011887788772583
1485992851.7758617,1101,-0.039148688316345215
1485992852.2232978,1201,0.09715205430984497
1485992852.6629148,1301,0.06777793169021606
1485992853.108973,1401,0.10830169916152954
1485992853.5536869,1501,0.09426313638687134
1485992854.0043495,1601,0.02786397933959961
1485992854.4547644,1701,0.056496620178222656
1485992854.9057891,1801,0.05734384059906006
1485992855.354846,1901,0.022238552570343018
1485992855.8084805,2001,-0.00745999813079834
1485992856.2580414,2101,0.05709034204483032
1485992857.1457734,2301,0.06521093845367432
1485992858.0350366,2501,0.19895422458648682
1485992858.4754438,2601,0.08333933353424072
1485992860.6956503,3101,0.15444588661193848
1485992861.1460955,3201,0.19720393419265747
1485992861.5933402,3301,0.16537994146347046
1485992862.0441382,3401,0.1587691307067871
1485992862.4904742,3501,0.062265217304229736
1485992863.387205,3701,0.3243146538734436
1485992864.7241714,4001,0.32197314500808716
1485992865.177572,4101,0.25413936376571655
1485992866.0726144,4301,0.307797908782959
1485992866.521619,4401,0.357327938079834
1485992866.969723,4501,0.48135292530059814
1485992867.4177854,4601,0.40160489082336426
1485992868.3144314,4801,0.24829059839248657
1485992869.2016673,5001,0.43590497970581055
1485992869.644737,5101,0.4419621229171753
1485992870.9899802,5401,0.2941863536834717
1485992871.4355133,5501,0.9791520237922668
1485992871.881584,5601,0.33454596996307373
1485992872.3450572,5701,0.5550990104675293
1485992872.7785277,5801,0.2557299733161926
1485992874.130586,6101,0.4235658645629883
1485992874.5773814,6201,0.33549076318740845
1485992875.4686577,6401,0.35934513807296753
1485992875.9197412,6501,0.441588819026947
1485992876.367377,6601,0.43838798999786377
1485992876.8012455,6701,0.5336791276931763
1485992877.2509267,6801,0.4187111258506775
1485992877.692155,6901,0.4264611005783081
1485992878.145102,7001,0.41559386253356934
1485992879.03971,7201,0.2524363398551941
1485992879.4879467,7301,0.4586904048919678
1485992879.9320457,7401,0.5773977041244507
1485992880.3766427,7501,0.44804441928863525
1485992881.2599368,7701,0.6274409294128418
1485992882.1502657,7901,0.24602437019348145
1485992882.6024046,8001,0.2663401961326599
1485992883.499597,8201,0.24262499809265137
1485992883.946194,8301,0.41100138425827026
1485992884.8291478,8501,0.35908716917037964
1485992885.2755444,8601,0.2852908968925476
1485992885.719821,8701,0.35589802265167236
1485992886.1631637,8801,0.7922914028167725
1485992886.6064327,8901,0.4279305934906006
1485992887.0554214,9001,0.46706950664520264
1485992887.946559,9201,0.629016637802124
1485992888.3919723,9301,0.5591984987258911
1485992888.8276935,9401,0.3501947522163391
1485992889.2705646,9501,0.4234519600868225
1485992891.50629,10001,0.26719802618026733
1485992891.9526145,10101,0.8155392408370972
1485992892.840957,10301,0.5497369170188904
1485992893.7475069,10501,0.3042774796485901
1485992894.1974611,10601,0.7786142230033875
1485992894.653548,10701,0.46285754442214966
1485992897.780697,11401,0.6261973977088928
1485992899.1209137,11701,0.5994307994842529
1485992900.0279865,11901,0.48246461153030396
1485992900.4742022,12001,0.9180316925048828
1485992900.9104798,12101,0.6104006767272949
1485992902.68713,12501,0.550639271736145
1485992903.1358728,12601,0.6404051780700684
1485992903.5799408,12701,0.5417556762695312
1485992904.0223806,12801,0.5303939580917358
1485992904.902748,13001,0.6432678699493408
1485992905.3477378,13101,0.5343328714370728
1485992906.6901028,13401,0.6025685667991638
1485992908.0296206,13701,0.5240141153335571
1485992908.4730966,13801,0.5125163793563843
1485992909.3614197,14001,0.6010538339614868
1485992910.2597518,14201,0.24337518215179443
1485992910.7089028,14301,0.5340375900268555
1485992911.1547728,14401,0.7468094229698181
1485992911.595721,14501,0.7097139358520508
1485992912.0408032,14601,0.6506909132003784
1485992912.481153,14701,0.547418475151062
1485992913.364595,14901,0.3247918486595154
1485992913.810819,15001,0.4389406442642212
1485992914.2556772,15101,0.7499282360076904
1485992915.5821185,15401,0.5330350399017334
1485992916.0282423,15501,0.5357014536857605
1485992916.4713123,15601,0.579220175743103
1485992917.3605516,15801,0.9427580237388611
1485992917.807947,15901,0.7906032800674438
1485992918.2659788,16001,0.6952379941940308
1485992919.1657143,16201,0.7160964608192444
