Wall time,Step,Value
1485971862.1591039,101,91.88529968261719
1485971863.7144,201,73.29244995117188
1485971865.2452834,301,176.97276306152344
1485971866.7835844,401,181.10409545898438
1485971868.3264792,501,95.77664947509766
1485971869.8569906,601,149.3265838623047
1485971871.390273,701,57.99832534790039
1485971872.9126883,801,42.42184829711914
1485971874.4481034,901,66.52969360351562
1485971875.9929948,1001,97.64175415039062
1485971877.5216186,1101,100.26228332519531
1485971879.0595777,1201,88.60340881347656
1485971880.578682,1301,118.39543914794922
1485971882.1196496,1401,133.6117401123047
1485971883.6516888,1501,23.62899398803711
1485971885.1832438,1601,139.9149627685547
1485971886.7381206,1701,59.76228332519531
1485971888.2884605,1801,77.21087646484375
1485971889.8179078,1901,49.72297286987305
1485971891.3769119,2001,62.98004913330078
1485971892.8958275,2101,96.30754089355469
1485971894.4379957,2201,91.00384521484375
1485971895.962305,2301,91.84609985351562
1485971897.490002,2401,107.5107192993164
1485971899.033352,2501,73.92813110351562
1485971900.5683234,2601,135.375244140625
1485971902.1011522,2701,28.637069702148438
1485971903.632798,2801,58.462005615234375
1485971905.14921,2901,123.416748046875
1485971906.6962469,3001,57.69623565673828
1485971908.2297146,3101,26.145597457885742
1485971909.7571087,3201,98.19963073730469
1485971911.3014684,3301,102.21694946289062
1485971912.819258,3401,72.21910095214844
1485971914.3649035,3501,76.24828338623047
1485971915.897151,3601,21.74979019165039
1485971917.4207046,3701,109.7232666015625
1485971918.955258,3801,99.27963256835938
1485971920.4956234,3901,74.77098083496094
1485971922.0505114,4001,54.85750961303711
1485971923.5963883,4101,68.81543731689453
1485971925.1203637,4201,108.91979217529297
1485971926.6521373,4301,49.086036682128906
1485971928.165877,4401,53.25001525878906
1485971929.7031207,4501,12.811322212219238
1485971931.2587662,4601,60.3889045715332
1485971932.7827408,4701,56.19072723388672
1485971934.3097243,4801,142.59451293945312
1485971935.8334363,4901,125.58720397949219
1485971937.368985,5001,82.09618377685547
1485971938.9081452,5101,60.21250915527344
1485971940.4483209,5201,71.19113159179688
