Wall time,Step,Value
1485972229.757888,101,91.83313751220703
1485972231.4802408,201,74.56156158447266
1485972233.177462,301,177.99166870117188
1485972234.8916657,401,182.28311157226562
1485972236.6125748,501,95.61677551269531
1485972238.331593,601,150.1493682861328
1485972240.0400925,701,58.22142028808594
1485972241.7404792,801,41.58635711669922
1485972243.4465253,901,65.57063293457031
1485972245.1724956,1001,97.09532165527344
1485972246.8712518,1101,100.05682373046875
1485972248.5687351,1201,88.74954986572266
1485972250.2729642,1301,118.01957702636719
1485972251.9704423,1401,133.89678955078125
1485972253.6621346,1501,23.66836166381836
1485972255.3776398,1601,135.84678649902344
1485972257.0664306,1701,59.80442810058594
1485972258.7732334,1801,77.44532012939453
1485972260.4737403,1901,49.541053771972656
1485972262.1979873,2001,62.9307861328125
1485972263.9132414,2101,96.17691802978516
1485972265.611909,2201,91.23895263671875
1485972267.3170557,2301,91.44404602050781
1485972269.0121465,2401,106.71913146972656
1485972270.7185717,2501,74.29347229003906
1485972272.4176478,2601,139.7895965576172
1485972274.1299326,2701,28.49934196472168
1485972275.8441746,2801,58.785614013671875
1485972277.551045,2901,123.46405029296875
1485972279.2840397,3001,57.669166564941406
1485972280.9800823,3101,30.780160903930664
1485972282.6926806,3201,98.29183959960938
1485972284.3888583,3301,102.50336456298828
1485972286.092846,3401,72.89690399169922
1485972287.7984695,3501,76.83055114746094
1485972289.4989264,3601,21.279800415039062
1485972291.2146747,3701,109.56696319580078
1485972292.9131756,3801,99.54655456542969
1485972294.6291797,3901,74.94389343261719
1485972296.3633583,4001,56.51122283935547
1485972298.0539396,4101,68.9771957397461
1485972299.7544773,4201,108.162841796875
1485972301.4511776,4301,49.46385192871094
1485972303.1519742,4401,53.03056335449219
1485972304.8439326,4501,12.409294128417969
1485972306.546635,4601,60.304931640625
1485972308.2563,4701,56.05096435546875
1485972309.9565542,4801,142.84461975097656
1485972311.6705525,4901,125.71440887451172
1485972313.38152,5001,82.01275634765625
1485972315.0840461,5101,60.128910064697266
1485972316.7804387,5201,70.88853454589844
1485972318.5018778,5301,68.43798828125
1485972320.2224689,5401,59.23308181762695
1485972321.9582262,5501,153.86233520507812
1485972323.728595,5601,119.91049194335938
1485972325.4639094,5701,64.10920715332031
1485972327.1938279,5801,37.535797119140625
1485972328.931844,5901,105.18478393554688
1485972330.6702652,6001,33.14188003540039
1485972332.3818107,6101,61.6310920715332
1485972334.075393,6201,137.24668884277344
1485972335.779514,6301,60.42485046386719
1485972337.4741466,6401,86.26052856445312
1485972339.1734235,6501,76.81063842773438
1485972340.8729587,6601,39.284515380859375
1485972342.6018226,6701,105.12284088134766
1485972344.312514,6801,51.55974578857422
1485972346.012169,6901,39.563453674316406
1485972347.7396364,7001,172.24098205566406
1485972349.444174,7101,99.9250259399414
1485972351.1468203,7201,134.0834503173828
1485972352.839585,7301,222.47470092773438
1485972354.5518959,7401,52.34861755371094
1485972356.2573242,7501,62.149169921875
1485972357.9668653,7601,144.52268981933594
1485972359.6759987,7701,79.9404296875
1485972361.371466,7801,150.366455078125
1485972363.087542,7901,49.14189910888672
1485972364.8068407,8001,103.9856185913086
1485972366.517722,8101,46.65448760986328
1485972368.2253287,8201,88.71502685546875
1485972369.9219089,8301,89.9300537109375
1485972371.672565,8401,104.81375122070312
1485972373.4600916,8501,117.54630279541016
1485972375.2262433,8601,76.47964477539062
1485972376.922421,8701,150.6176300048828
1485972378.6268451,8801,131.42623901367188
1485972380.3241746,8901,26.343246459960938
1485972382.040094,9001,153.44468688964844
1485972383.753055,9101,84.87059020996094
1485972385.452305,9201,109.3316879272461
1485972387.1645198,9301,115.687744140625
1485972388.8619256,9401,126.63311767578125
1485972390.5653424,9501,105.41107177734375
1485972392.2708297,9601,161.24176025390625
1485972393.9738774,9701,144.6419677734375
1485972395.7069247,9801,16.764902114868164
1485972397.4189005,9901,47.87926483154297
1485972399.1526814,10001,114.58802032470703
1485972400.8584778,10101,72.25517272949219
1485972402.5916727,10201,73.99573516845703
1485972404.3200212,10301,98.96707153320312
1485972406.0473707,10401,74.75379943847656
1485972407.8466053,10501,91.28032684326172
1485972409.6509035,10601,52.77049255371094
1485972411.4154437,10701,80.48575592041016
1485972413.1679375,10801,49.32460403442383
1485972414.9520075,10901,103.48860168457031
1485972416.7162845,11001,147.82785034179688
1485972418.4735575,11101,141.10919189453125
1485972420.2521267,11201,137.88784790039062
1485972421.987883,11301,64.85443878173828
1485972423.7010324,11401,123.41015625
1485972425.4231064,11501,64.08642578125
1485972427.126732,11601,67.16650390625
1485972428.8241346,11701,117.62052917480469
1485972430.531194,11801,61.413597106933594
1485972432.23992,11901,177.2569580078125
1485972433.9480813,12001,136.6434783935547
1485972435.6546445,12101,66.13064575195312
1485972437.3469949,12201,92.54438781738281
1485972439.0543005,12301,66.48368835449219
1485972440.7566745,12401,130.54531860351562
1485972442.4725242,12501,47.93244171142578
1485972444.16531,12601,119.20022583007812
1485972445.8846412,12701,139.70980834960938
1485972447.6020489,12801,31.7736873626709
1485972449.2976384,12901,103.72442626953125
1485972451.010558,13001,46.025901794433594
1485972452.7283788,13101,178.06829833984375
1485972454.4783878,13201,158.66583251953125
1485972456.1848485,13301,103.73190307617188
1485972457.8853197,13401,139.17828369140625
1485972459.6108088,13501,32.137596130371094
1485972461.3145838,13601,69.33255004882812
1485972463.0811691,13701,101.39537048339844
1485972464.7799695,13801,110.44635772705078
1485972466.4848962,13901,128.47491455078125
1485972468.201347,14001,64.73963928222656
1485972469.8971565,14101,110.71482849121094
1485972471.6305816,14201,72.63136291503906
1485972473.3342867,14301,80.74404907226562
1485972475.036835,14401,72.15567016601562
1485972476.7254765,14501,94.17029571533203
1485972478.4342005,14601,167.10031127929688
1485972480.1365693,14701,75.82303619384766
1485972481.8508985,14801,53.539039611816406
1485972483.5591323,14901,134.74691772460938
1485972485.2696433,15001,16.25710678100586
1485972486.965443,15101,72.50700378417969
1485972488.6438854,15201,115.17294311523438
1485972490.3469346,15301,184.1672821044922
1485972492.0377626,15401,51.57320022583008
1485972493.7587376,15501,147.69549560546875
1485972495.4875953,15601,147.39707946777344
1485972497.2234006,15701,179.73789978027344
1485972498.9444444,15801,72.97390747070312
1485972500.6434276,15901,143.337646484375
1485972502.3740401,16001,78.83396911621094
1485972504.105074,16101,67.02976989746094
1485972505.7929661,16201,46.7095947265625
1485972507.503408,16301,37.29228210449219
1485972509.1995137,16401,40.45698547363281
1485972510.8988843,16501,50.59730529785156
1485972512.5967019,16601,63.023536682128906
1485972514.3106227,16701,59.55527114868164
1485972516.0179827,16801,20.679096221923828
1485972517.7131217,16901,131.79200744628906
1485972519.4432826,17001,39.359764099121094
1485972521.1495697,17101,125.45736694335938
1485972522.8525581,17201,94.38797760009766
1485972524.5572462,17301,86.94184875488281
1485972526.262052,17401,72.56240844726562
1485972527.9610791,17501,36.87977981567383
1485972529.655121,17601,53.043243408203125
1485972531.355644,17701,106.9275894165039
1485972533.0644464,17801,93.21269226074219
1485972534.8048184,17901,166.05149841308594
1485972536.5371711,18001,83.89729309082031
1485972538.2384503,18101,122.21508026123047
1485972539.9531116,18201,97.25601959228516
1485972541.6688402,18301,122.27040100097656
1485972543.3890126,18401,130.2696075439453
1485972545.0767868,18501,44.80617904663086
1485972546.8284917,18601,155.6199951171875
1485972548.5396981,18701,58.232154846191406
1485972550.2489812,18801,53.839881896972656
1485972552.0069222,18901,61.00458526611328
1485972554.4480536,19041,90.70233154296875
1485972556.1554008,19141,69.77665710449219
